#format table ## [Custom WaveView] saved 16:21:43 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 3.258E-02 , 3.691E-02 , 3.691E-02 , 3.691E-02 , 3.691E-02 , 1.830E+00 , 3.691E-02 
 3.263E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.485E-05 
 3.268E-02 , 3.693E-02 , 3.693E-02 , 3.693E-02 , 3.693E-02 , 1.830E+00 , 3.693E-02 
 3.273E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.495E-05 
 3.278E-02 , 3.694E-02 , 3.694E-02 , 3.694E-02 , 3.694E-02 , 1.830E+00 , 3.694E-02 
 3.283E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.507E-05 
 3.288E-02 , 3.695E-02 , 3.695E-02 , 3.695E-02 , 3.695E-02 , 1.830E+00 , 3.695E-02 
 3.293E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.520E-05 
 3.298E-02 , 3.696E-02 , 3.696E-02 , 3.696E-02 , 3.696E-02 , 1.830E+00 , 3.696E-02 
 3.303E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.527E-05 
 3.308E-02 , 1.879E-02 , 1.879E-02 , 1.879E-02 , 1.879E-02 , 1.734E+00 , 1.841E+00 
 3.313E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.532E-05 
 3.318E-02 , 3.697E-02 , 3.697E-02 , 3.697E-02 , 3.697E-02 , 1.830E+00 , 3.697E-02 
 3.323E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 6.986E-05 , 1.879E+00 
 3.328E-02 , 1.880E-02 , 1.880E-02 , 1.880E-02 , 1.880E-02 , 1.734E+00 , 1.841E+00 
 3.333E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 6.996E-05 , 1.879E+00 
 3.338E-02 , 3.700E-02 , 3.700E-02 , 3.700E-02 , 3.700E-02 , 1.830E+00 , 3.700E-02 
 3.343E-02 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 , 8.564E-05 
 3.348E-02 , 1.882E-02 , 1.882E-02 , 1.882E-02 , 1.882E-02 , 1.734E+00 , 1.841E+00 
 3.353E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.012E-05 , 1.879E+00 
 3.358E-02 , 1.883E-02 , 1.883E-02 , 1.883E-02 , 1.883E-02 , 1.734E+00 , 1.841E+00 
 3.363E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.019E-05 , 1.879E+00 
 3.368E-02 , 1.883E-02 , 1.883E-02 , 1.883E-02 , 1.883E-02 , 1.734E+00 , 1.841E+00 
 3.373E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.025E-05 , 1.879E+00 
 3.378E-02 , 1.884E-02 , 1.884E-02 , 1.884E-02 , 1.884E-02 , 1.734E+00 , 1.841E+00 
 3.383E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.031E-05 , 1.879E+00 
 3.388E-02 , 1.884E-02 , 1.884E-02 , 1.884E-02 , 1.884E-02 , 1.734E+00 , 1.841E+00 
 3.393E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.037E-05 , 1.879E+00 
 3.398E-02 , 1.885E-02 , 1.885E-02 , 1.885E-02 , 1.885E-02 , 1.734E+00 , 1.841E+00 
 3.403E-02 , 1.776E+00 , 1.776E+00 , 1.776E+00 , 1.864E+00 , 1.238E-03 , 1.238E-03 
 3.408E-02 , 3.706E-02 , 3.706E-02 , 3.706E-02 , 1.830E+00 , 3.706E-02 , 3.706E-02 
 3.413E-02 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.049E-05 , 1.879E+00 
 3.418E-02 , 1.886E-02 , 1.886E-02 , 1.886E-02 , 1.886E-02 , 1.734E+00 , 1.841E+00 
 3.423E-02 , 1.776E+00 , 1.776E+00 , 1.776E+00 , 1.864E+00 , 1.240E-03 , 1.240E-03 
 3.428E-02 , 3.707E-02 , 3.707E-02 , 3.707E-02 , 1.830E+00 , 3.707E-02 , 3.707E-02 
 3.433E-02 , 1.776E+00 , 1.776E+00 , 1.776E+00 , 1.864E+00 , 1.241E-03 , 1.241E-03 
 3.438E-02 , 1.887E-02 , 1.887E-02 , 1.887E-02 , 1.887E-02 , 1.734E+00 , 1.841E+00 
 3.443E-02 , 1.776E+00 , 1.776E+00 , 1.776E+00 , 1.864E+00 , 1.242E-03 , 1.242E-03 
 3.448E-02 , 3.709E-02 , 3.709E-02 , 3.709E-02 , 1.830E+00 , 3.709E-02 , 3.709E-02 
 3.453E-02 , 1.776E+00 , 1.776E+00 , 1.776E+00 , 1.864E+00 , 1.243E-03 , 1.243E-03 
 3.458E-02 , 3.710E-02 , 3.710E-02 , 3.710E-02 , 1.830E+00 , 3.710E-02 , 3.710E-02 
 3.463E-02 , 1.776E+00 , 1.776E+00 , 1.776E+00 , 1.864E+00 , 1.244E-03 , 1.244E-03 
 3.468E-02 , 3.711E-02 , 3.711E-02 , 3.711E-02 , 1.830E+00 , 3.711E-02 , 3.711E-02 
 3.473E-02 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.093E-05 , 1.802E+00 , 1.879E+00 
 3.478E-02 , 1.747E-02 , 1.747E-02 , 1.747E-02 , 1.842E+00 , 1.747E-02 , 1.842E+00 
 3.483E-02 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.098E-05 , 1.802E+00 , 1.879E+00 
 3.488E-02 , 3.713E-02 , 3.713E-02 , 3.713E-02 , 1.830E+00 , 3.713E-02 , 3.713E-02 
 3.493E-02 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.105E-05 , 1.802E+00 , 1.879E+00 
 3.498E-02 , 1.748E-02 , 1.748E-02 , 1.748E-02 , 1.842E+00 , 1.748E-02 , 1.842E+00 
 3.503E-02 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.111E-05 , 1.802E+00 , 1.879E+00 
 3.508E-02 , 1.749E-02 , 1.749E-02 , 1.749E-02 , 1.842E+00 , 1.749E-02 , 1.842E+00 
 3.513E-02 , 1.802E+00 , 1.802E+00 , 1.879E+00 , 7.118E-05 , 1.802E+00 , 1.879E+00 
 3.518E-02 , 1.749E-02 , 1.749E-02 , 1.749E-02 , 1.842E+00 , 1.749E-02 , 1.842E+00 
 3.523E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.036E-03 , 1.865E+00 , 1.036E-03 
 3.528E-02 , 1.750E-02 , 1.750E-02 , 1.750E-02 , 1.842E+00 , 1.750E-02 , 1.842E+00 
 3.533E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.037E-03 , 1.865E+00 , 1.037E-03 
 3.538E-02 , 1.750E-02 , 1.750E-02 , 1.750E-02 , 1.842E+00 , 1.750E-02 , 1.842E+00 
 3.543E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.037E-03 , 1.865E+00 , 1.037E-03 
 3.548E-02 , 1.894E-02 , 1.894E-02 , 1.894E-02 , 1.734E+00 , 1.841E+00 , 1.894E-02 
 3.553E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.038E-03 , 1.865E+00 , 1.038E-03 
 3.558E-02 , 1.894E-02 , 1.894E-02 , 1.894E-02 , 1.734E+00 , 1.841E+00 , 1.894E-02 
 3.563E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.039E-03 , 1.865E+00 , 1.039E-03 
 3.568E-02 , 1.895E-02 , 1.895E-02 , 1.895E-02 , 1.734E+00 , 1.841E+00 , 1.895E-02 
 3.573E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.040E-03 , 1.040E-03 , 1.865E+00 
 3.578E-02 , 1.895E-02 , 1.895E-02 , 1.895E-02 , 1.734E+00 , 1.841E+00 , 1.895E-02 
 3.583E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.040E-03 , 1.040E-03 , 1.865E+00 
 3.588E-02 , 1.896E-02 , 1.896E-02 , 1.896E-02 , 1.734E+00 , 1.841E+00 , 1.896E-02 
 3.593E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.041E-03 , 1.041E-03 , 1.865E+00 
 3.598E-02 , 6.874E-03 , 6.874E-03 , 6.874E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 
 3.603E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.042E-03 , 1.042E-03 , 1.865E+00 
 3.608E-02 , 6.877E-03 , 6.877E-03 , 6.877E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 
 3.613E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.043E-03 , 1.043E-03 , 1.865E+00 
 3.618E-02 , 6.880E-03 , 6.880E-03 , 6.880E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 
 3.623E-02 , 1.754E+00 , 1.754E+00 , 1.852E+00 , 6.883E-03 , 6.883E-03 , 6.883E-03 
 3.628E-02 , 3.723E-02 , 3.723E-02 , 1.830E+00 , 3.723E-02 , 3.723E-02 , 3.723E-02 
 3.633E-02 , 1.754E+00 , 1.754E+00 , 1.852E+00 , 6.886E-03 , 6.886E-03 , 6.886E-03 
 3.638E-02 , 6.886E-03 , 6.886E-03 , 6.886E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 
 3.643E-02 , 1.754E+00 , 1.754E+00 , 1.852E+00 , 6.889E-03 , 6.889E-03 , 6.889E-03 
 3.648E-02 , 3.725E-02 , 3.725E-02 , 1.830E+00 , 3.725E-02 , 3.725E-02 , 3.725E-02 
 3.653E-02 , 1.802E+00 , 1.879E+00 , 7.197E-05 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.658E-02 , 1.756E-02 , 1.756E-02 , 1.842E+00 , 1.756E-02 , 1.756E-02 , 1.842E+00 
 3.663E-02 , 1.802E+00 , 1.879E+00 , 7.203E-05 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.668E-02 , 3.726E-02 , 3.726E-02 , 1.830E+00 , 3.726E-02 , 3.726E-02 , 3.726E-02 
 3.673E-02 , 1.802E+00 , 1.879E+00 , 7.209E-05 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.678E-02 , 1.757E-02 , 1.757E-02 , 1.842E+00 , 1.757E-02 , 1.757E-02 , 1.842E+00 
 3.683E-02 , 1.802E+00 , 1.879E+00 , 7.215E-05 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.688E-02 , 3.727E-02 , 3.727E-02 , 1.830E+00 , 3.727E-02 , 3.727E-02 , 3.727E-02 
 3.693E-02 , 1.802E+00 , 1.879E+00 , 7.220E-05 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.698E-02 , 1.758E-02 , 1.758E-02 , 1.842E+00 , 1.758E-02 , 1.758E-02 , 1.842E+00 
 3.703E-02 , 1.777E+00 , 1.865E+00 , 1.049E-03 , 1.777E+00 , 1.865E+00 , 1.049E-03 
 3.708E-02 , 1.758E-02 , 1.758E-02 , 1.842E+00 , 1.758E-02 , 1.842E+00 , 1.758E-02 
 3.713E-02 , 1.777E+00 , 1.865E+00 , 1.050E-03 , 1.777E+00 , 1.865E+00 , 1.050E-03 
 3.718E-02 , 1.759E-02 , 1.759E-02 , 1.842E+00 , 1.759E-02 , 1.759E-02 , 1.842E+00 
 3.723E-02 , 1.779E+00 , 1.866E+00 , 8.676E-04 , 1.866E+00 , 8.676E-04 , 1.866E+00 
 3.728E-02 , 1.759E-02 , 1.759E-02 , 1.842E+00 , 1.759E-02 , 1.842E+00 , 1.759E-02 
 3.733E-02 , 1.779E+00 , 1.866E+00 , 8.681E-04 , 1.866E+00 , 8.681E-04 , 1.866E+00 
 3.738E-02 , 1.760E-02 , 1.760E-02 , 1.842E+00 , 1.760E-02 , 1.842E+00 , 1.760E-02 
 3.743E-02 , 1.777E+00 , 1.865E+00 , 1.052E-03 , 1.777E+00 , 1.865E+00 , 1.052E-03 
 3.748E-02 , 6.145E-03 , 6.145E-03 , 1.853E+00 , 6.145E-03 , 1.755E+00 , 1.853E+00 
 3.753E-02 , 1.779E+00 , 1.866E+00 , 8.690E-04 , 1.866E+00 , 8.690E-04 , 1.866E+00 
 3.758E-02 , 6.147E-03 , 6.147E-03 , 1.853E+00 , 6.147E-03 , 1.755E+00 , 1.853E+00 
 3.763E-02 , 1.779E+00 , 1.866E+00 , 8.695E-04 , 1.866E+00 , 8.695E-04 , 1.866E+00 
 3.768E-02 , 6.149E-03 , 6.149E-03 , 1.853E+00 , 6.149E-03 , 1.755E+00 , 1.853E+00 
 3.773E-02 , 1.755E+00 , 1.853E+00 , 6.151E-03 , 1.853E+00 , 6.151E-03 , 6.151E-03 
 3.778E-02 , 1.905E-02 , 1.905E-02 , 1.734E+00 , 1.841E+00 , 1.905E-02 , 1.905E-02 
 3.783E-02 , 1.755E+00 , 1.853E+00 , 6.153E-03 , 1.853E+00 , 6.153E-03 , 6.153E-03 
 3.788E-02 , 6.153E-03 , 6.153E-03 , 1.853E+00 , 6.153E-03 , 1.755E+00 , 1.853E+00 
 3.793E-02 , 1.755E+00 , 1.853E+00 , 6.155E-03 , 1.853E+00 , 6.155E-03 , 6.155E-03 
 3.798E-02 , 1.906E-02 , 1.906E-02 , 1.734E+00 , 1.841E+00 , 1.906E-02 , 1.906E-02 
 3.803E-02 , 1.777E+00 , 1.865E+00 , 1.055E-03 , 1.055E-03 , 1.777E+00 , 1.865E+00 
 3.808E-02 , 6.157E-03 , 6.157E-03 , 1.755E+00 , 1.853E+00 , 6.157E-03 , 1.853E+00 
 3.813E-02 , 1.777E+00 , 1.865E+00 , 1.056E-03 , 1.056E-03 , 1.777E+00 , 1.865E+00 
 3.818E-02 , 1.907E-02 , 1.907E-02 , 1.734E+00 , 1.841E+00 , 1.907E-02 , 1.907E-02 
 3.823E-02 , 1.755E+00 , 1.853E+00 , 6.161E-03 , 6.161E-03 , 1.853E+00 , 6.161E-03 
 3.828E-02 , 6.161E-03 , 6.161E-03 , 1.755E+00 , 1.853E+00 , 6.161E-03 , 1.853E+00 
 3.833E-02 , 1.755E+00 , 1.853E+00 , 6.163E-03 , 6.163E-03 , 1.853E+00 , 6.163E-03 
 3.838E-02 , 6.163E-03 , 6.163E-03 , 1.755E+00 , 1.853E+00 , 6.163E-03 , 1.853E+00 
 3.843E-02 , 1.777E+00 , 1.865E+00 , 1.057E-03 , 1.057E-03 , 1.777E+00 , 1.865E+00 
 3.848E-02 , 6.165E-03 , 6.165E-03 , 1.755E+00 , 1.853E+00 , 6.165E-03 , 1.853E+00 
 3.853E-02 , 1.755E+00 , 1.853E+00 , 6.166E-03 , 6.166E-03 , 1.853E+00 , 6.166E-03 
 3.858E-02 , 6.938E-03 , 6.938E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 , 6.938E-03 
 3.863E-02 , 1.755E+00 , 1.853E+00 , 6.169E-03 , 6.169E-03 , 1.853E+00 , 6.169E-03 
 3.868E-02 , 6.941E-03 , 6.941E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 , 6.941E-03 
 3.873E-02 , 1.755E+00 , 1.853E+00 , 6.171E-03 , 6.171E-03 , 6.171E-03 , 1.853E+00 
 3.878E-02 , 1.276E-03 , 1.276E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 
 3.883E-02 , 1.755E+00 , 1.853E+00 , 6.173E-03 , 6.173E-03 , 6.173E-03 , 1.853E+00 
 3.888E-02 , 6.946E-03 , 6.946E-03 , 1.754E+00 , 1.754E+00 , 1.852E+00 , 6.946E-03 
 3.893E-02 , 1.755E+00 , 1.853E+00 , 6.176E-03 , 6.176E-03 , 6.176E-03 , 1.853E+00 
 3.898E-02 , 1.277E-03 , 1.277E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 
 3.903E-02 , 1.734E+00 , 1.841E+00 , 1.910E-02 , 1.910E-02 , 1.910E-02 , 1.910E-02 
 3.908E-02 , 3.740E-02 , 1.830E+00 , 3.740E-02 , 3.740E-02 , 3.740E-02 , 3.740E-02 
 3.913E-02 , 1.734E+00 , 1.841E+00 , 1.911E-02 , 1.911E-02 , 1.911E-02 , 1.911E-02 
 3.918E-02 , 3.741E-02 , 1.830E+00 , 3.741E-02 , 3.741E-02 , 3.741E-02 , 3.741E-02 
 3.923E-02 , 1.879E+00 , 7.328E-05 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.928E-02 , 3.741E-02 , 1.830E+00 , 3.741E-02 , 3.741E-02 , 3.741E-02 , 3.741E-02 
 3.933E-02 , 1.879E+00 , 7.334E-05 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.938E-02 , 3.742E-02 , 1.830E+00 , 3.742E-02 , 3.742E-02 , 3.742E-02 , 3.742E-02 
 3.943E-02 , 1.879E+00 , 7.338E-05 , 1.802E+00 , 1.802E+00 , 1.802E+00 , 1.879E+00 
 3.948E-02 , 1.768E-02 , 1.842E+00 , 1.768E-02 , 1.768E-02 , 1.768E-02 , 1.842E+00 
 3.953E-02 , 1.865E+00 , 1.064E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.064E-03 
 3.958E-02 , 1.768E-02 , 1.842E+00 , 1.768E-02 , 1.768E-02 , 1.768E-02 , 1.842E+00 
 3.963E-02 , 1.865E+00 , 1.065E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.065E-03 
 3.968E-02 , 1.769E-02 , 1.842E+00 , 1.769E-02 , 1.769E-02 , 1.769E-02 , 1.842E+00 
 3.973E-02 , 1.866E+00 , 8.803E-04 , 1.779E+00 , 1.866E+00 , 8.803E-04 , 1.866E+00 
 3.978E-02 , 1.769E-02 , 1.842E+00 , 1.769E-02 , 1.769E-02 , 1.842E+00 , 1.769E-02 
 3.983E-02 , 1.865E+00 , 1.066E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.066E-03 
 3.988E-02 , 1.770E-02 , 1.842E+00 , 1.770E-02 , 1.770E-02 , 1.842E+00 , 1.770E-02 
 3.993E-02 , 1.865E+00 , 1.067E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.067E-03 
 3.998E-02 , 1.770E-02 , 1.842E+00 , 1.770E-02 , 1.770E-02 , 1.842E+00 , 1.770E-02 
 4.003E-02 , 1.866E+00 , 8.817E-04 , 1.779E+00 , 1.866E+00 , 8.817E-04 , 1.866E+00 
 4.008E-02 , 6.200E-03 , 1.853E+00 , 6.200E-03 , 6.200E-03 , 1.755E+00 , 1.853E+00 
 4.013E-02 , 1.866E+00 , 8.821E-04 , 1.779E+00 , 1.866E+00 , 8.821E-04 , 1.866E+00 
 4.018E-02 , 6.202E-03 , 1.853E+00 , 6.202E-03 , 6.202E-03 , 1.755E+00 , 1.853E+00 
 4.023E-02 , 1.853E+00 , 6.204E-03 , 1.755E+00 , 1.853E+00 , 6.204E-03 , 6.204E-03 
 4.028E-02 , 1.771E-02 , 1.842E+00 , 1.771E-02 , 1.842E+00 , 1.771E-02 , 1.771E-02 
 4.033E-02 , 1.853E+00 , 6.207E-03 , 1.755E+00 , 1.853E+00 , 6.207E-03 , 6.207E-03 
 4.038E-02 , 6.207E-03 , 1.853E+00 , 6.207E-03 , 6.207E-03 , 1.755E+00 , 1.853E+00 
 4.043E-02 , 1.853E+00 , 6.209E-03 , 1.755E+00 , 1.853E+00 , 6.209E-03 , 6.209E-03 
 4.048E-02 , 1.772E-02 , 1.842E+00 , 1.772E-02 , 1.842E+00 , 1.772E-02 , 1.772E-02 
 4.053E-02 , 1.866E+00 , 8.841E-04 , 1.866E+00 , 8.841E-04 , 1.779E+00 , 1.866E+00 
 4.058E-02 , 5.499E-03 , 1.854E+00 , 5.499E-03 , 1.854E+00 , 5.499E-03 , 1.854E+00 
 4.063E-02 , 1.866E+00 , 8.847E-04 , 1.866E+00 , 8.847E-04 , 1.779E+00 , 1.866E+00 
 4.068E-02 , 5.501E-03 , 1.854E+00 , 5.501E-03 , 1.854E+00 , 5.501E-03 , 1.854E+00 
 4.073E-02 , 1.854E+00 , 5.503E-03 , 1.854E+00 , 5.503E-03 , 1.854E+00 , 5.503E-03 
 4.078E-02 , 5.504E-03 , 1.854E+00 , 5.504E-03 , 1.854E+00 , 5.504E-03 , 1.854E+00 
 4.083E-02 , 1.854E+00 , 5.505E-03 , 1.854E+00 , 5.505E-03 , 1.854E+00 , 5.505E-03 
 4.088E-02 , 5.506E-03 , 1.854E+00 , 5.506E-03 , 1.854E+00 , 5.506E-03 , 1.854E+00 
 4.093E-02 , 1.854E+00 , 5.508E-03 , 1.854E+00 , 5.508E-03 , 1.854E+00 , 5.508E-03 
 4.098E-02 , 6.221E-03 , 1.853E+00 , 6.221E-03 , 1.755E+00 , 1.853E+00 , 6.221E-03 
 4.103E-02 , 1.854E+00 , 5.510E-03 , 1.854E+00 , 5.510E-03 , 5.510E-03 , 1.854E+00 
 4.108E-02 , 1.074E-03 , 1.865E+00 , 1.074E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.113E-02 , 1.854E+00 , 5.513E-03 , 1.854E+00 , 5.513E-03 , 5.513E-03 , 1.854E+00 
 4.118E-02 , 1.074E-03 , 1.865E+00 , 1.074E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.123E-02 , 1.842E+00 , 1.776E-02 , 1.842E+00 , 1.776E-02 , 1.776E-02 , 1.776E-02 
 4.128E-02 , 1.075E-03 , 1.865E+00 , 1.075E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.133E-02 , 1.842E+00 , 1.776E-02 , 1.842E+00 , 1.776E-02 , 1.776E-02 , 1.776E-02 
 4.138E-02 , 1.076E-03 , 1.865E+00 , 1.076E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.143E-02 , 1.842E+00 , 1.777E-02 , 1.842E+00 , 1.777E-02 , 1.777E-02 , 1.777E-02 
 4.148E-02 , 1.921E-02 , 1.734E+00 , 1.841E+00 , 1.921E-02 , 1.921E-02 , 1.921E-02 
 4.153E-02 , 1.865E+00 , 1.077E-03 , 1.077E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.158E-02 , 6.237E-03 , 1.755E+00 , 1.853E+00 , 6.237E-03 , 6.237E-03 , 1.853E+00 
 4.163E-02 , 1.865E+00 , 1.078E-03 , 1.078E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.168E-02 , 1.922E-02 , 1.734E+00 , 1.841E+00 , 1.922E-02 , 1.922E-02 , 1.922E-02 
 4.173E-02 , 1.853E+00 , 6.240E-03 , 6.240E-03 , 1.755E+00 , 1.853E+00 , 6.240E-03 
 4.178E-02 , 6.241E-03 , 1.755E+00 , 1.853E+00 , 6.241E-03 , 6.241E-03 , 1.853E+00 
 4.183E-02 , 1.853E+00 , 6.243E-03 , 6.243E-03 , 1.755E+00 , 1.853E+00 , 6.243E-03 
 4.188E-02 , 6.244E-03 , 1.755E+00 , 1.853E+00 , 6.244E-03 , 6.244E-03 , 1.853E+00 
 4.193E-02 , 1.853E+00 , 6.245E-03 , 6.245E-03 , 1.755E+00 , 1.853E+00 , 6.245E-03 
 4.198E-02 , 6.246E-03 , 1.755E+00 , 1.853E+00 , 6.246E-03 , 1.853E+00 , 6.246E-03 
 4.203E-02 , 1.854E+00 , 5.532E-03 , 5.532E-03 , 1.854E+00 , 5.532E-03 , 1.854E+00 
 4.208E-02 , 6.248E-03 , 1.755E+00 , 1.853E+00 , 6.248E-03 , 1.853E+00 , 6.248E-03 
 4.213E-02 , 1.854E+00 , 5.533E-03 , 5.533E-03 , 1.854E+00 , 5.533E-03 , 1.854E+00 
 4.218E-02 , 6.250E-03 , 1.755E+00 , 1.853E+00 , 6.250E-03 , 1.853E+00 , 6.250E-03 
 4.223E-02 , 1.842E+00 , 1.780E-02 , 1.780E-02 , 1.842E+00 , 1.780E-02 , 1.780E-02 
 4.228E-02 , 1.081E-03 , 1.777E+00 , 1.865E+00 , 1.081E-03 , 1.777E+00 , 1.865E+00 
 4.233E-02 , 1.842E+00 , 1.780E-02 , 1.780E-02 , 1.842E+00 , 1.780E-02 , 1.780E-02 
 4.238E-02 , 1.082E-03 , 1.777E+00 , 1.865E+00 , 1.082E-03 , 1.777E+00 , 1.865E+00 
 4.243E-02 , 1.842E+00 , 1.781E-02 , 1.781E-02 , 1.842E+00 , 1.781E-02 , 1.781E-02 
 4.248E-02 , 7.035E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.035E-03 , 7.035E-03 
 4.253E-02 , 1.853E+00 , 6.258E-03 , 6.258E-03 , 6.258E-03 , 1.755E+00 , 1.853E+00 
 4.258E-02 , 7.038E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.038E-03 , 7.038E-03 
 4.263E-02 , 1.853E+00 , 6.261E-03 , 6.261E-03 , 6.261E-03 , 1.755E+00 , 1.853E+00 
 4.268E-02 , 7.041E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.041E-03 , 7.041E-03 
 4.273E-02 , 1.842E+00 , 1.782E-02 , 1.782E-02 , 1.782E-02 , 1.842E+00 , 1.782E-02 
 4.278E-02 , 1.085E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.085E-03 , 1.865E+00 
 4.283E-02 , 1.842E+00 , 1.782E-02 , 1.782E-02 , 1.782E-02 , 1.842E+00 , 1.782E-02 
 4.288E-02 , 1.085E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.085E-03 , 1.865E+00 
 4.293E-02 , 1.853E+00 , 6.266E-03 , 6.266E-03 , 6.266E-03 , 1.755E+00 , 1.853E+00 
 4.298E-02 , 1.307E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 , 1.307E-03 
 4.303E-02 , 1.842E+00 , 1.783E-02 , 1.783E-02 , 1.783E-02 , 1.842E+00 , 1.783E-02 
 4.308E-02 , 1.307E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 , 1.307E-03 
 4.313E-02 , 1.842E+00 , 1.784E-02 , 1.784E-02 , 1.784E-02 , 1.842E+00 , 1.784E-02 
 4.318E-02 , 1.308E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 , 1.308E-03 
 4.323E-02 , 1.842E+00 , 1.784E-02 , 1.784E-02 , 1.784E-02 , 1.784E-02 , 1.842E+00 
 4.328E-02 , 9.239E-05 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 
 4.333E-02 , 1.842E+00 , 1.784E-02 , 1.784E-02 , 1.784E-02 , 1.784E-02 , 1.842E+00 
 4.338E-02 , 9.245E-05 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 
 4.343E-02 , 1.842E+00 , 1.785E-02 , 1.785E-02 , 1.785E-02 , 1.785E-02 , 1.842E+00 
 4.348E-02 , 9.252E-05 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 
 4.353E-02 , 1.830E+00 , 3.767E-02 , 3.767E-02 , 3.767E-02 , 3.767E-02 , 3.767E-02 
